SCHOOL NAME,CODE,ENTRY,ENGLISH,KISWAHILI,K. S. L.,MATHS,SCIENCE,SSTR,MEAN,RANK,NATIONAL,DISTRICT_NAME,School code,county code,county name
MBEETWANI,325144,30.0,45.9,45.63,0.0,46.66,47.7,49.86,235.75,724,13003,KIBWEZI,13344138,13,KITUI
MBEETWANI,325144,30.0,45.9,45.63,0.0,46.66,47.7,49.86,235.75,724,13003,KIBWEZI,18325144,18,MAKUENI
MBEETWANI,344138,26.0,47.03,48.11,0.0,51.88,49.42,48.23,244.67,335,10872,LOWER YATTA,13344138,13,KITUI
MBEETWANI,344138,26.0,47.03,48.11,0.0,51.88,49.42,48.23,244.67,335,10872,LOWER YATTA,18325144,18,MAKUENI
MBEGA,701139,15.0,52.86,41.26,0.0,52.06,54.26,47.2,247.64,344,10168,KISUMU EAST,39701139,39,KISUMU
MBEGANI,105304,42.0,45.42,56.57,0.0,42.14,47.09,46.09,237.31,95,12633,KWALE,2105304,2,KWALE
MBEKA,712203,55.0,54.98,45.38,0.0,55.92,58.56,64.67,279.51,95,4273,BONDO,39714038,39,KISUMU
MBEKA,712203,55.0,54.98,45.38,0.0,55.92,58.56,64.67,279.51,95,4273,BONDO,42712203,42,SIAYA
MBEKA,714038,14.0,40.78,29.57,0.0,48.64,39.0,40.35,198.34,619,19745,KISUMU WEST,39714038,39,KISUMU
MBEKA,714038,14.0,40.78,29.57,0.0,48.64,39.0,40.35,198.34,619,19745,KISUMU WEST,42712203,42,SIAYA
MBELE,115303,43.0,41.2,48.27,0.0,39.46,39.06,42.76,210.75,136,18085,VOI,1115303,1,TAITA TAVETA
MBEMBANI,301103,44.0,49.97,48.0,0.0,47.97,48.18,47.97,242.09,434,11471,Machakos,12301103,12,MACHAKOS
MBEMBANI,301103,44.0,49.97,48.0,0.0,47.97,48.18,47.97,242.09,434,11471,Machakos,12315237,12,MACHAKOS
MBEMBANI,315237,42.0,47.33,49.52,0.0,54.47,55.09,53.5,259.91,267,7445,YATTA,12301103,12,MACHAKOS
MBEMBANI,315237,42.0,47.33,49.52,0.0,54.47,55.09,53.5,259.91,267,7445,YATTA,12315237,12,MACHAKOS
MBEME,702033,49.0,56.18,44.53,0.0,51.79,55.12,57.28,264.9,208,6478,KISUMU MUNICIPALITY,39702033,39,KISUMU
MBETI,319123,15.0,32.93,47.06,0.0,34.46,37.4,35.33,187.18,711,20693,IMENTI SOUTH,15319123,15,MERU
MBEU MWALIMU ACADEMY,327150,9.0,58.55,59.44,0.0,58.66,56.33,57.33,290.31,125,3220,TIGANIA WEST,15327150,15,MERU
MBEVO,301239,24.0,37.04,39.04,0.0,44.37,38.37,35.58,194.4,822,20127,Machakos,12301239,12,MACHAKOS
MBHENI GIRLS,106111,67.0,53.82,50.32,0.0,42.43,49.29,62.01,257.87,177,7863,MOMBASA,3106111,3,MOMBASA
MBIA,338328,11.0,35.72,41.09,0.0,34.0,40.09,38.72,189.62,909,20521,MWINGI EAST,,,
MBICHI,236317,18.0,46.11,51.27,0.0,42.0,45.33,44.05,228.76,485,14665,GATUNDU NORTH,11236317,11,KIAMBU
MBIHI,604218,40.0,51.1,52.7,0.0,41.85,51.45,52.5,249.6,201,9702,VIHIGA,38604218,38,VIHIGA
MBIINI,347230,53.0,57.0,58.2,0.0,62.26,61.15,56.26,294.87,95,2821,MUKAA,18347230,18,MAKUENI
MBILINI,109205,19.0,42.1,48.94,0.0,50.89,50.26,35.94,228.13,136,14814,KINANGO,2109205,2,KWALE
MBILINI PRIMARY,316110,27.0,54.37,51.22,0.0,52.44,54.29,52.37,264.69,220,6519,KANGUNDO,12316110,12,MACHAKOS
MBIMBINI,346166,11.0,55.63,57.09,0.0,46.0,53.36,51.36,263.44,396,6735,MBOONI EAST,18346166,18,MAKUENI
MBINGONI,315158,19.0,58.94,62.26,0.0,66.42,62.94,57.1,307.66,54,2013,YATTA,12315158,12,MACHAKOS
MBINGONI,315158,19.0,58.94,62.26,0.0,66.42,62.94,57.1,307.66,54,2013,YATTA,12343091,12,MACHAKOS
MBINGONI,343091,11.0,52.09,51.36,0.0,49.18,59.36,50.72,262.71,235,6877,MASINGA,12315158,12,MACHAKOS
MBINGONI,343091,11.0,52.09,51.36,0.0,49.18,59.36,50.72,262.71,235,6877,MASINGA,12343091,12,MACHAKOS
MBIO ACADEMY,503342,19.0,46.26,49.78,0.0,45.68,47.57,41.78,231.07,287,14145,TRANS NZOIA WEST,23503342,23,TRANSNZOIA
MBIRI,204208,75.0,53.53,54.14,0.0,51.57,48.42,49.96,257.62,139,7922,MURANG'A EAST,10204208,10,MURANG'A
MBIRI MAARIFAR ACAD,222318,20.0,58.9,47.7,0.0,51.8,54.35,54.45,267.2,151,6089,KIRINYAGA EAST,9222318,9,KIRINYAGA
MBIRIATA,337216,55.0,42.96,45.09,0.0,43.76,46.01,50.67,228.49,456,14730,IGEMBE NORTH,15337216,15,MERU
MBIRIKENE,304217,27.0,29.85,37.0,0.0,32.37,30.55,25.44,155.21,775,21673,IMENTI NORTH,15304217,15,MERU
MBIRIRI,210309,98.0,38.97,38.31,0.0,36.69,36.92,35.18,186.07,480,20756,KIENI EAST,8210309,8,NYERI
MBIRITHI,209111,31.0,50.09,45.61,0.0,57.25,53.03,54.0,259.98,140,7434,NYANDARUA SOUTH,7209111,7,NYANDARUA
MBIRITHI,209111,31.0,50.09,45.61,0.0,57.25,53.03,54.0,259.98,140,7434,NYANDARUA SOUTH,8220407,8,NYERI
MBIRITHI,220407,41.0,37.41,32.78,0.0,34.21,35.95,30.24,170.59,504,21450,KIENI WEST,7209111,7,NYANDARUA
MBIRITHI,220407,41.0,37.41,32.78,0.0,34.21,35.95,30.24,170.59,504,21450,KIENI WEST,8220407,8,NYERI
MBIRONI,326247,8.0,39.37,39.75,0.0,45.12,38.12,37.75,200.11,341,19552,MAARA,19326247,19,THARAKANITHI
MBITA,109214,14.0,38.64,47.92,0.0,38.21,42.85,40.5,208.12,202,18505,KINANGO,2109214,2,KWALE
MBITA,109214,14.0,38.64,47.92,0.0,38.21,42.85,40.5,208.12,202,18505,KINANGO,14341225,14,EMBU
MBITA,109214,14.0,38.64,47.92,0.0,38.21,42.85,40.5,208.12,202,18505,KINANGO,41730115,41,HOMA BAY
MBITA,341225,18.0,41.94,41.88,0.0,36.27,37.5,34.83,192.42,407,20321,MBEERE SOUTH,2109214,2,KWALE
MBITA,341225,18.0,41.94,41.88,0.0,36.27,37.5,34.83,192.42,407,20321,MBEERE SOUTH,14341225,14,EMBU
MBITA,341225,18.0,41.94,41.88,0.0,36.27,37.5,34.83,192.42,407,20321,MBEERE SOUTH,41730115,41,HOMA BAY
MBITA,730115,26.0,53.11,44.38,0.0,58.42,62.53,59.53,277.97,132,4481,MBITA,2109214,2,KWALE
MBITA,730115,26.0,53.11,44.38,0.0,58.42,62.53,59.53,277.97,132,4481,MBITA,14341225,14,EMBU
MBITA,730115,26.0,53.11,44.38,0.0,58.42,62.53,59.53,277.97,132,4481,MBITA,41730115,41,HOMA BAY
MBITINI,354201,31.0,50.0,48.25,0.0,47.8,44.16,45.41,235.62,445,13048,,13354201,13,KITUI
MBIUNI,324336,16.0,50.56,63.81,0.0,53.93,49.68,52.18,270.16,308,5605,NZAUI,18324336,18,MAKUENI
MBIUNI,324336,16.0,50.56,63.81,0.0,53.93,49.68,52.18,270.16,308,5605,NZAUI,18348137,18,MAKUENI
MBIUNI,348137,20.0,50.2,61.75,0.0,52.45,51.25,47.1,262.75,405,6869,MAKINDU,18324336,18,MAKUENI
MBIUNI,348137,20.0,50.2,61.75,0.0,52.45,51.25,47.1,262.75,405,6869,MAKINDU,18348137,18,MAKUENI
MBIUNI D.E.B,314254,59.0,47.22,54.93,0.0,45.86,48.06,46.5,242.57,429,11348,MWALA,12314254,12,MACHAKOS
MBOGANI,216117,68.0,56.77,56.57,0.0,60.67,58.66,54.77,287.44,81,3460,KINANGOP,7216117,7,NYANDARUA
MBOGO,570112,18.0,46.27,45.5,0.0,38.22,34.33,35.66,199.98,675,19567,,27570112,27,NAKURU
MBOGO VALLE,542301,23.0,54.26,52.69,0.0,66.73,59.34,60.39,293.41,125,2949,TINDERET,,,
MBOGO-INI,227309,61.0,41.29,50.45,0.0,45.18,41.31,41.54,219.77,348,16473,KIGUMO,10227309,10,MURANG'A
MBOGO-INI,227309,61.0,41.29,50.45,0.0,45.18,41.31,41.54,219.77,348,16473,KIGUMO,30556215,30,LAIKIPIA
MBOGO-INI,556215,25.0,56.68,42.2,0.0,53.56,51.32,45.32,249.08,108,9826,NYAHURURU,10227309,10,MURANG'A
MBOGO-INI,556215,25.0,56.68,42.2,0.0,53.56,51.32,45.32,249.08,108,9826,NYAHURURU,30556215,30,LAIKIPIA
MBOGOINI,569103,12.0,30.41,34.83,0.0,38.08,40.58,29.33,173.23,766,21365,,27569103,27,NAKURU
MBOGORI,326258,15.0,50.93,59.13,0.0,51.06,47.73,48.46,257.31,145,7998,MAARA,19326258,19,THARAKANITHI
MBOGORO,212152,15.0,39.73,43.93,0.0,39.6,40.6,34.06,197.92,717,19779,GATUNDU,11212152,11,KIAMBU
MBOMBO,544415,13.0,51.53,49.53,0.0,47.69,50.46,51.0,250.21,103,9567,LAIKIPIA WEST,27570122,27,NAKURU
MBOMBO,544415,13.0,51.53,49.53,0.0,47.69,50.46,51.0,250.21,103,9567,LAIKIPIA WEST,30544415,30,LAIKIPIA
MBOMBO,570122,36.0,45.94,43.3,0.0,41.38,47.91,42.11,220.64,505,16304,,27570122,27,NAKURU
MBOMBO,570122,36.0,45.94,43.3,0.0,41.38,47.91,42.11,220.64,505,16304,,30544415,30,LAIKIPIA
MBONDENI,348115,35.0,49.68,53.34,0.0,45.48,47.05,46.74,242.29,664,11408,MAKINDU,18348115,18,MAKUENI
MBONDONI,301219,12.0,46.33,37.25,0.0,46.58,43.0,46.66,219.82,670,16467,Machakos,12301219,12,MACHAKOS
MBONDONI,301219,12.0,46.33,37.25,0.0,46.58,43.0,46.66,219.82,670,16467,Machakos,12316161,12,MACHAKOS
MBONDONI,301219,12.0,46.33,37.25,0.0,46.58,43.0,46.66,219.82,670,16467,Machakos,13310301,13,KITUI
MBONDONI,301219,12.0,46.33,37.25,0.0,46.58,43.0,46.66,219.82,670,16467,Machakos,14341302,14,EMBU
MBONDONI,310301,41.0,49.65,47.87,0.0,44.34,37.48,46.8,226.14,548,15215,MWINGI CENTRAL,12301219,12,MACHAKOS
MBONDONI,310301,41.0,49.65,47.87,0.0,44.34,37.48,46.8,226.14,548,15215,MWINGI CENTRAL,12316161,12,MACHAKOS
MBONDONI,310301,41.0,49.65,47.87,0.0,44.34,37.48,46.8,226.14,548,15215,MWINGI CENTRAL,13310301,13,KITUI
MBONDONI,310301,41.0,49.65,47.87,0.0,44.34,37.48,46.8,226.14,548,15215,MWINGI CENTRAL,14341302,14,EMBU
MBONDONI,316161,34.0,46.32,51.58,0.0,46.02,43.38,45.55,232.85,536,13681,KANGUNDO,12301219,12,MACHAKOS
MBONDONI,316161,34.0,46.32,51.58,0.0,46.02,43.38,45.55,232.85,536,13681,KANGUNDO,12316161,12,MACHAKOS
MBONDONI,316161,34.0,46.32,51.58,0.0,46.02,43.38,45.55,232.85,536,13681,KANGUNDO,13310301,13,KITUI
MBONDONI,316161,34.0,46.32,51.58,0.0,46.02,43.38,45.55,232.85,536,13681,KANGUNDO,14341302,14,EMBU
MBONDONI,341302,19.0,43.47,52.21,0.0,47.1,47.84,38.73,229.35,258,14534,MBEERE SOUTH,12301219,12,MACHAKOS
MBONDONI,341302,19.0,43.47,52.21,0.0,47.1,47.84,38.73,229.35,258,14534,MBEERE SOUTH,12316161,12,MACHAKOS
MBONDONI,341302,19.0,43.47,52.21,0.0,47.1,47.84,38.73,229.35,258,14534,MBEERE SOUTH,13310301,13,KITUI
MBONDONI,341302,19.0,43.47,52.21,0.0,47.1,47.84,38.73,229.35,258,14534,MBEERE SOUTH,14341302,14,EMBU
MBOONI,357155,29.0,58.68,55.27,0.0,57.79,60.51,54.82,287.07,62,3489,,13357155,13,KITUI
MBOONI AIC,323109,40.0,46.65,50.22,0.0,50.62,47.27,47.27,242.03,672,11486,MBOONI WEST,18323109,18,MAKUENI
MBOONI COUNTY SCHOOL,323101,32.0,50.18,54.84,0.0,53.87,53.34,50.21,262.44,409,6920,MBOONI WEST,18323101,18,MAKUENI
MBORA,225120,36.0,36.25,43.13,0.0,41.58,47.13,39.5,207.59,359,18597,MIRANGINE,7225120,7,NYANDARUA
MBORA,225120,36.0,36.25,43.13,0.0,41.58,47.13,39.5,207.59,359,18597,MIRANGINE,39733309,39,KISUMU
MBORA,733309,14.0,53.92,45.5,0.0,54.85,58.21,57.42,269.9,173,5659,NYAKACH,7225120,7,NYANDARUA
MBORA,733309,14.0,53.92,45.5,0.0,54.85,58.21,57.42,269.9,173,5659,NYAKACH,39733309,39,KISUMU
MBORU,310113,31.0,54.87,46.93,0.0,47.32,50.25,47.09,246.46,316,10451,MWINGI CENTRAL,13310113,13,KITUI
MBOSIE,738103,20.0,51.05,46.95,0.0,49.95,50.15,47.8,245.9,320,10569,,42738103,42,SIAYA
MBOTELA,325138,13.0,38.0,47.61,0.0,48.53,53.61,45.46,233.21,741,13585,KIBWEZI,18325138,18,MAKUENI
MBOTI,338221,17.0,38.23,35.82,0.0,44.82,41.7,40.29,200.86,829,19472,MWINGI EAST,13338221,13,KITUI
MBUANI,301209,28.0,56.85,54.35,0.0,53.67,49.82,45.03,259.72,268,7489,Machakos,12301209,12,MACHAKOS
MBUGA ACADEMY,225141,15.0,60.13,54.26,0.0,62.93,57.8,55.33,290.45,79,3208,MIRANGINE,7225141,7,NYANDARUA
MBUGITI,234202,38.0,45.28,47.31,0.0,49.65,46.86,46.55,235.65,238,13036,GATANGA,10234202,10,MURANG'A
MBUGUNI,105112,20.0,36.45,50.0,0.0,44.25,40.85,38.45,210.0,194,18215,KWALE,2105112,2,KWALE
MBUGWA,219214,21.0,50.76,44.66,0.0,60.42,48.95,51.76,256.55,182,8166,MUKURWEINI,8219214,8,NYERI
MBUI,328106,18.0,35.27,37.38,0.0,35.83,36.55,35.22,180.25,953,21084,KYUSO,13328106,13,KITUI
MBUI NDUNE,357141,11.0,41.54,41.36,0.0,62.9,50.63,46.27,242.7,351,11322,,13357141,13,KITUI
MBUI NJERU,239104,33.0,52.06,51.12,0.0,58.69,52.57,54.15,268.59,146,5856,,9239104,9,KIRINYAGA
MBUINI,315220,24.0,48.25,39.04,0.0,51.75,48.5,44.16,231.7,550,13984,YATTA,12315220,12,MACHAKOS
MBUINI,315220,24.0,48.25,39.04,0.0,51.75,48.5,44.16,231.7,550,13984,YATTA,13331233,13,KITUI
MBUINI,331233,33.0,43.69,45.03,0.0,41.48,49.33,41.48,221.01,608,16239,KITUI WEST,12315220,12,MACHAKOS
MBUINI,331233,33.0,43.69,45.03,0.0,41.48,49.33,41.48,221.01,608,16239,KITUI WEST,13331233,13,KITUI
MBUINZAU,325216,41.0,48.53,53.85,0.0,54.26,50.09,49.04,255.77,492,8324,KIBWEZI,18325216,18,MAKUENI
MBUINZAU VISION ACADEMY,348163,14.0,47.64,43.07,0.0,53.0,50.35,56.35,250.41,550,9527,MAKINDU,,,
MBUIRI,219323,9.0,58.55,57.0,0.0,46.11,52.55,46.55,260.76,169,7262,MUKURWEINI,8219323,8,NYERI
MBUKANI,324128,13.0,65.23,66.15,0.0,72.46,63.15,55.69,322.68,22,1295,NZAUI,18324128,18,MAKUENI
MBUKIWA,502226,21.0,79.8,66.71,0.0,70.8,62.71,65.42,345.44,3,537,SAMBURU,22502226,22,SAMBURU
MBUKONI,301159,61.0,50.0,43.36,0.0,51.18,46.88,43.19,234.61,516,13267,Machakos,12301159,12,MACHAKOS
MBUKONI,301159,61.0,50.0,43.36,0.0,51.18,46.88,43.19,234.61,516,13267,Machakos,18325132,18,MAKUENI
MBUKONI,301159,61.0,50.0,43.36,0.0,51.18,46.88,43.19,234.61,516,13267,Machakos,18346205,18,MAKUENI
MBUKONI,325132,27.0,51.03,52.81,0.0,52.14,57.11,50.55,263.64,392,6702,KIBWEZI,12301159,12,MACHAKOS
MBUKONI,325132,27.0,51.03,52.81,0.0,52.14,57.11,50.55,263.64,392,6702,KIBWEZI,18325132,18,MAKUENI
MBUKONI,325132,27.0,51.03,52.81,0.0,52.14,57.11,50.55,263.64,392,6702,KIBWEZI,18346205,18,MAKUENI
MBUKONI,346205,21.0,46.52,45.14,0.0,51.42,49.47,46.85,239.4,691,12113,MBOONI EAST,12301159,12,MACHAKOS
MBUKONI,346205,21.0,46.52,45.14,0.0,51.42,49.47,46.85,239.4,691,12113,MBOONI EAST,18325132,18,MAKUENI
MBUKONI,346205,21.0,46.52,45.14,0.0,51.42,49.47,46.85,239.4,691,12113,MBOONI EAST,18346205,18,MAKUENI
MBUKORI,303207,23.0,42.86,47.47,0.0,43.13,43.34,43.13,219.93,304,16450,EMBU WEST,14303207,14,EMBU
MBUKUNI,301231,39.0,41.89,47.15,0.0,42.35,44.69,42.0,218.08,683,16801,Machakos,12301231,12,MACHAKOS
MBUKUNI,301231,39.0,41.89,47.15,0.0,42.35,44.69,42.0,218.08,683,16801,Machakos,18347109,18,MAKUENI
MBUKUNI,347109,23.0,47.26,49.3,0.0,50.52,46.78,44.73,238.59,698,12320,MUKAA,12301231,12,MACHAKOS
MBUKUNI,347109,23.0,47.26,49.3,0.0,50.52,46.78,44.73,238.59,698,12320,MUKAA,18347109,18,MAKUENI
MBULIA,115209,33.0,37.48,49.6,0.0,39.48,44.45,40.0,211.01,135,18042,VOI,1115209,1,TAITA TAVETA
MBUNI PRIMARY,345119,41.0,39.53,43.97,0.0,37.26,34.82,35.07,190.65,836,20455,MATUNGULU,12345119,12,MACHAKOS
MBUORA,733310,19.0,51.15,44.52,0.0,58.36,54.52,54.15,262.7,227,6878,NYAKACH,,,
MBURANJIRU,337203,44.0,45.56,49.65,0.0,42.34,47.15,45.22,229.92,441,14409,IGEMBE NORTH,15337203,15,MERU
MBURU GICHUA,506144,70.0,44.88,42.7,0.0,40.87,36.71,37.58,202.74,659,19241,NAKURU MUNICIPALITY,27506144,27,NAKURU
MBURU GICHUA,506144,70.0,44.88,42.7,0.0,40.87,36.71,37.58,202.74,659,19241,NAKURU MUNICIPALITY,27569313,27,NAKURU
MBURU GICHUA,569313,31.0,39.51,47.77,0.0,44.32,44.16,41.74,217.5,533,16905,,27506144,27,NAKURU
MBURU GICHUA,569313,31.0,39.51,47.77,0.0,44.32,44.16,41.74,217.5,533,16905,,27569313,27,NAKURU
MBURUGITI,318320,37.0,37.7,43.94,0.0,41.16,34.83,35.97,193.6,682,20195,MERU CENTRAL,15318320,15,MERU
MBURURU,631207,60.0,48.11,59.48,0.0,51.76,50.31,53.88,263.54,304,6723,,37631207,37,KAKAMEGA
MBURUTANI,341313,19.0,50.36,50.78,0.0,53.36,48.42,47.89,250.81,166,9428,MBEERE SOUTH,14341313,14,EMBU
MBUSYANI,301249,20.0,45.7,45.5,0.0,47.15,47.6,43.0,228.95,584,14613,Machakos,12301249,12,MACHAKOS
MBUSYANI,301249,20.0,45.7,45.5,0.0,47.15,47.6,43.0,228.95,584,14613,Machakos,12316144,12,MACHAKOS
MBUSYANI,301249,20.0,45.7,45.5,0.0,47.15,47.6,43.0,228.95,584,14613,Machakos,12343224,12,MACHAKOS
MBUSYANI,301249,20.0,45.7,45.5,0.0,47.15,47.6,43.0,228.95,584,14613,Machakos,13302141,13,KITUI
MBUSYANI,301249,20.0,45.7,45.5,0.0,47.15,47.6,43.0,228.95,584,14613,Machakos,18335423,18,MAKUENI
MBUSYANI,302141,48.0,51.77,53.22,0.0,51.02,53.12,48.62,257.75,206,7889,KITUI CENTRAL,12301249,12,MACHAKOS
MBUSYANI,302141,48.0,51.77,53.22,0.0,51.02,53.12,48.62,257.75,206,7889,KITUI CENTRAL,12316144,12,MACHAKOS
MBUSYANI,302141,48.0,51.77,53.22,0.0,51.02,53.12,48.62,257.75,206,7889,KITUI CENTRAL,12343224,12,MACHAKOS
MBUSYANI,302141,48.0,51.77,53.22,0.0,51.02,53.12,48.62,257.75,206,7889,KITUI CENTRAL,13302141,13,KITUI
MBUSYANI,302141,48.0,51.77,53.22,0.0,51.02,53.12,48.62,257.75,206,7889,KITUI CENTRAL,18335423,18,MAKUENI
MBUSYANI,316144,32.0,43.96,45.37,0.0,40.06,42.56,40.25,212.2,724,17862,KANGUNDO,12301249,12,MACHAKOS
MBUSYANI,316144,32.0,43.96,45.37,0.0,40.06,42.56,40.25,212.2,724,17862,KANGUNDO,12316144,12,MACHAKOS
MBUSYANI,316144,32.0,43.96,45.37,0.0,40.06,42.56,40.25,212.2,724,17862,KANGUNDO,12343224,12,MACHAKOS
MBUSYANI,316144,32.0,43.96,45.37,0.0,40.06,42.56,40.25,212.2,724,17862,KANGUNDO,13302141,13,KITUI
MBUSYANI,316144,32.0,43.96,45.37,0.0,40.06,42.56,40.25,212.2,724,17862,KANGUNDO,18335423,18,MAKUENI
MBUSYANI,335423,14.0,44.28,51.21,0.0,53.5,53.85,46.85,249.69,561,9683,KATHONZWENI,12301249,12,MACHAKOS
MBUSYANI,335423,14.0,44.28,51.21,0.0,53.5,53.85,46.85,249.69,561,9683,KATHONZWENI,12316144,12,MACHAKOS
MBUSYANI,335423,14.0,44.28,51.21,0.0,53.5,53.85,46.85,249.69,561,9683,KATHONZWENI,12343224,12,MACHAKOS
MBUSYANI,335423,14.0,44.28,51.21,0.0,53.5,53.85,46.85,249.69,561,9683,KATHONZWENI,13302141,13,KITUI
MBUSYANI,335423,14.0,44.28,51.21,0.0,53.5,53.85,46.85,249.69,561,9683,KATHONZWENI,18335423,18,MAKUENI
MBUSYANI,343224,39.0,40.25,52.2,0.0,43.74,40.71,36.53,213.43,715,17640,MASINGA,12301249,12,MACHAKOS
MBUSYANI,343224,39.0,40.25,52.2,0.0,43.74,40.71,36.53,213.43,715,17640,MASINGA,12316144,12,MACHAKOS
MBUSYANI,343224,39.0,40.25,52.2,0.0,43.74,40.71,36.53,213.43,715,17640,MASINGA,12343224,12,MACHAKOS
MBUSYANI,343224,39.0,40.25,52.2,0.0,43.74,40.71,36.53,213.43,715,17640,MASINGA,13302141,13,KITUI
MBUSYANI,343224,39.0,40.25,52.2,0.0,43.74,40.71,36.53,213.43,715,17640,MASINGA,18335423,18,MAKUENI
MBUTHANI H G M,324227,56.0,45.83,47.12,0.0,57.42,52.16,45.53,248.06,587,10073,NZAUI,18324227,18,MAKUENI
MBUUNI,329143,37.0,41.32,42.59,0.0,43.29,38.18,42.45,207.83,748,18551,KATHIANI,12329143,12,MACHAKOS
MBUVO,335414,26.0,51.26,55.0,0.0,59.11,58.42,52.8,276.59,235,4660,KATHONZWENI,18335414,18,MAKUENI
MBUVUNI,324243,26.0,51.92,48.73,0.0,52.73,49.23,44.3,246.91,604,10338,NZAUI,18324243,18,MAKUENI
MBUWANI,110105,54.0,38.74,52.33,0.0,40.59,36.31,44.07,212.04,184,17897,MSAMBWENI,2110105,2,KWALE
MBUYU,201139,35.0,41.2,41.0,0.0,38.25,37.94,35.88,194.27,394,20136,Nyandarua North,7201139,7,NYANDARUA
MBWA JUMWALI,118107,37.0,35.51,39.86,0.0,42.7,44.0,59.08,221.15,34,16212,LAMU EAST,6118107,6,LAMU
MBWALENI,109208,19.0,41.21,56.73,0.0,53.0,60.36,48.1,259.4,47,7549,KINANGO,2109208,2,KWALE
MBWEKA,105106,61.0,35.16,41.96,0.0,38.6,40.54,38.31,194.57,241,20109,KWALE,2105106,2,KWALE
MBWINJERU,318303,30.0,34.36,40.06,0.0,33.2,33.4,35.5,176.52,743,21224,MERU CENTRAL,15318303,15,MERU
MBWIRU,308101,17.0,42.94,50.58,0.0,43.17,34.58,46.11,217.38,278,16930,MERU SOUTH,19308101,19,THARAKANITHI
MBYANI,347223,17.0,40.58,45.0,0.0,42.05,50.7,42.82,221.15,807,16214,MUKAA,18347223,18,MAKUENI
MCK BIDII ACAD,349326,16.0,52.5,60.43,0.0,51.0,50.93,52.81,267.67,205,6004,TIGANIA EAST,15349326,15,MERU
MCK KANONDONE,334236,14.0,63.71,60.21,0.0,58.71,56.78,61.28,300.69,88,2432,BUURI,15334236,15,MERU
MCK KAORENENE,337332,15.0,65.86,56.73,0.0,60.26,61.46,66.2,310.51,70,1860,IGEMBE NORTH,,,
MCK KIENGU,309317,8.0,61.25,80.87,0.0,48.5,53.62,68.37,312.61,61,1757,IGEMBE SOUTH,15309317,15,MERU
MCK MIKUMBUNE ACADEMY,319142,19.0,69.21,60.57,0.0,64.84,61.68,64.0,320.3,50,1395,IMENTI SOUTH,15319142,15,MERU
MCK NTUMBURI,318344,25.0,55.04,58.04,0.0,53.72,54.32,55.36,276.48,173,4672,MERU CENTRAL,15318344,15,MERU
MCK RUGETENE,334241,20.0,48.9,51.9,0.0,46.3,44.45,46.0,237.55,383,12569,BUURI,15334241,15,MERU
MCK ST JAMES MUTHUCINE AC,309319,13.0,59.84,62.84,0.0,51.69,59.23,54.46,288.06,127,3402,IGEMBE SOUTH,,,
MCS GAITU,318112,26.0,31.42,37.07,0.0,34.76,27.23,30.19,160.67,770,21621,MERU CENTRAL,15318112,15,MERU
MCS KAURU NKURIGA,334220,32.0,45.96,47.09,0.0,38.96,43.06,40.9,215.97,547,17234,BUURI,15334220,15,MERU
MDOMO,109510,20.0,43.85,48.75,0.0,46.75,51.6,43.5,234.45,108,13302,KINANGO,2109510,2,KWALE
MDUNDONYI,101205,50.0,48.3,52.06,52.06,40.14,49.24,40.42,282.22,31,3971,Taita,1101205,1,TAITA TAVETA
MDZONGOLONI,102110,47.0,45.14,71.38,71.38,44.65,63.21,57.14,352.9,6,366,KILIFI,4102110,4,KILIFI
MEA,337325,16.0,33.12,36.31,0.0,34.93,42.81,36.62,183.79,723,20904,IGEMBE NORTH,15337325,15,MERU
MECHEO,720122,20.0,46.75,58.35,0.0,46.6,43.9,47.6,243.2,186,11210,BORABU,43720122,43,NYAMIRA
MECHIMERU S.A,602156,35.0,37.94,49.25,0.0,44.25,42.08,39.14,212.66,581,17785,BUNGOMA SOUTH,36602156,36,BUNGOMA
MEDICARE,722174,15.0,49.93,53.46,0.0,55.86,58.53,62.53,280.31,59,4188,MANGA,43722174,43,NYAMIRA
MEDINA,805302,11.0,41.72,57.36,0.0,37.9,44.09,50.72,231.79,55,13956,LAGDERA,45805302,45,GARISSA
MEDUNGI,516306,13.0,46.38,48.3,0.0,54.46,46.3,48.38,243.82,195,11076,NAROK NORTH,32516306,32,NAROK
MEGUARRA,519304,40.0,38.42,40.82,0.0,39.82,45.35,39.27,203.68,417,19148,TRANSMARA WEST,32519304,32,NAROK
MEGUMI OSILALAEI,566110,17.0,57.17,44.7,0.0,57.94,57.64,57.64,275.09,115,4866,,31566110,31,KAJIADO
MEIBEKI,534159,16.0,56.06,43.56,0.0,57.62,55.87,55.81,268.92,229,5808,ELDORET EAST,26534159,26,UASIN GISHU
MEISORI,558118,34.0,48.7,44.79,0.0,59.64,58.64,57.2,268.97,154,5801,MARIGAT,33558118,33,BARINGO
MEKARO,209207,27.0,47.81,47.03,0.0,48.85,51.62,45.55,240.86,204,11780,NYANDARUA SOUTH,7209207,7,NYANDARUA
MEKENENE,720110,25.0,44.84,40.72,0.0,39.28,43.0,40.96,208.8,364,18402,BORABU,43720110,43,NYAMIRA
MEKILINGI,315221,28.0,54.64,45.64,0.0,53.35,58.0,49.57,261.2,253,7164,YATTA,12315221,12,MACHAKOS
MELBON SCHOOL,514124,9.0,60.33,48.66,0.0,58.0,55.11,51.22,273.32,55,5115,LAIKIPIA EAST,30514124,30,LAIKIPIA
