School code,School Name,county code,county name
3106306,UTANGE,3,MOMBASA
3106307,MAJAONI,3,MOMBASA
3106308,SHIMO BORSTAL INST,3,MOMBASA
3106309,BAMBURI,3,MOMBASA
3106310,MWAKIRUNGE,3,MOMBASA
3106311,ST JOSEPH HERMAN MARX,3,MOMBASA
3106312,ST CLARET,3,MOMBASA
3106313,J.C.C EDUCATION COMPLEX,3,MOMBASA
3106314,BASHIR,3,MOMBASA
3106315,ST ANTHONY CLARET,3,MOMBASA
3106316,KAGS JOY ACADEMY,3,MOMBASA
3106317,ZIMLAT,3,MOMBASA
3106318,GIBS ACADEMY,3,MOMBASA
3106319,ANANDA MARGA,3,MOMBASA
3106320,BAHWAN MUSLIM ACADEMY,3,MOMBASA
3106321,BLUEFIELD ACADEMY,3,MOMBASA
3106322,MARIMANI,3,MOMBASA
3106323,CONCORDIA,3,MOMBASA
3106324,TEMAN ACADEMY,3,MOMBASA
3106325,KIEMBENI BAPTIST,3,MOMBASA
3106326,MIKOROSHONI,3,MOMBASA
3106327,UTANGE BAPTIST,3,MOMBASA
3106328,SHANZU EDUCATION CENTRE,3,MOMBASA
3106329,MLIMANI,3,MOMBASA
3106330,BAMBURI JUNIOR SCH,3,MOMBASA
3106331,SHANZU VALENTINE,3,MOMBASA
3106332,NYEMUTEKA ACADEMY,3,MOMBASA
3106333,DESLIZ,3,MOMBASA
3106334,JULAURABI,3,MOMBASA
3106335,ISLAND VIEW ACADEMY,3,MOMBASA
3106336,FAITHWORD ACADEMY,3,MOMBASA
3106337,SINBAD JUNIOR ACADEMY,3,MOMBASA
3106338,VESMOND TOP ACADEMY,3,MOMBASA
3106339,GREAT NEWS BAMBURI,3,MOMBASA
3106340,FAITH EDUC CENTRE,3,MOMBASA
3106341,EMAS,3,MOMBASA
3106342,G.K PRISON SHIMO LA TEWA,3,MOMBASA
3106343,ST ELIZABETH KAREN (BAMBURI),3,MOMBASA
3106344,PWANI JUNIOR ACAD,3,MOMBASA
3106345,KIEMBENI ELITE,3,MOMBASA
3106346,MAJAONI UPPER HILL PRIMARY,3,MOMBASA
3106348,SHANZU PREPARATORY,3,MOMBASA
3106349,KASHANI,3,MOMBASA
3106350,GIBBS ACADEMY MTOPANGA,3,MOMBASA
3106351,KOOKABURRA COMMUNITY SCHOOL,3,MOMBASA
3106352,BREMMA JUNIOR SCHOOL,3,MOMBASA
3106353,LITTLE STARS ACADEMY,3,MOMBASA
3106354,FUMATHOKA NURSERY &PRIMARY,3,MOMBASA
3106401,ST LWANGA,3,MOMBASA
3106402,BOMU,3,MOMBASA
3106403,CHANGAMWE,3,MOMBASA
3106405,MAGONGO,3,MOMBASA
3106406,KWA JOMVU,3,MOMBASA
3106407,MIRITINI,3,MOMBASA
3106408,PORT REITZ,3,MOMBASA
3106409,MIKINDANI,3,MOMBASA
3106410,CHAANI,3,MOMBASA
3106411,MWIJABU,3,MOMBASA
3106412,GOME,3,MOMBASA
3106413,KWA SHEE,3,MOMBASA
3106414,UMOJA,3,MOMBASA
3106415,KIPEVU,3,MOMBASA
3106416,MIRITINI W/B,3,MOMBASA
3106417,AMANI,3,MOMBASA
3106418,HIGH GATE ACADEMY,3,MOMBASA
3106419,ST MARYS BANGLADESH,3,MOMBASA
3106420,AIRPORT VIEW ACADEMY,3,MOMBASA
3106421,NEW HOPE PREPARATORY,3,MOMBASA
3106422,BROADWAY ACADEMY,3,MOMBASA
3106423,THE PARENTS HOPE ACADEMY,3,MOMBASA
3106424,NURU C.B.R,3,MOMBASA
3106425,MIKADINI,3,MOMBASA
3106426,KWA HOLA,3,MOMBASA
3106427,BETHSAIDA,3,MOMBASA
3106428,HIGH BRIDGE,3,MOMBASA
3106429,ST.KEVIN HILL ACADEMY,3,MOMBASA
3106430,JOMVU BRIGHT STAR,3,MOMBASA
3106431,HOLY TREE ACADEMY,3,MOMBASA
3106432,SKY VIEW JUNIOR ACADEMY,3,MOMBASA
3106433,LIVING WORD,3,MOMBASA
3106434,MWINGO ACADEMY,3,MOMBASA
3106435,MIRITINI SUNSHINE ACADEMY,3,MOMBASA
3106436,MOTHER TERESA,3,MOMBASA
3106437,BRIGHTONS,3,MOMBASA
3106438,CHAANI GATEWAY ACADEMY,3,MOMBASA
3106439,WEST COAST ACADEMY,3,MOMBASA
3106440,ST IRENE NURSERY AND PRIMARY,3,MOMBASA
3106441,MWAMLAI,3,MOMBASA
3106442,ST KELVIN JUNIOR REFINARY,3,MOMBASA
3106443,BROAD LIGHT JUNIOR ACADAMY,3,MOMBASA
3106444,MT EVEREST ACADEMY,3,MOMBASA
3106445,JOHNSONS JUNIOR SCHOOL,3,MOMBASA
3106446,IYALE MIKINDANI JUNIOR ACADEMY,3,MOMBASA
3106447,MAIN LAND ACADEMY,3,MOMBASA
3106448,ST JOHNS KINGS,3,MOMBASA
3106449,KAMBUGI ACADEMY,3,MOMBASA
3106450,CHANGAMWE PRIVATE,3,MOMBASA
3106451,KIMBILIO ACADEMY,3,MOMBASA
3106452,LIGHT RAYS ACADEMY,3,MOMBASA
3106453,MIKINDANI HILL ACADEMY,3,MOMBASA
3106454,BISHOP MKALA ACADEMY,3,MOMBASA
3106455,NAZARENE,3,MOMBASA
3106458,DIAMOND ACADEMY,3,MOMBASA
3106460,A RAY OF HOPE ACADEMY,3,MOMBASA
3106461,JUMA MARWA,3,MOMBASA
3106462,GOLDEN KEY,3,MOMBASA
3106463,VITECK,3,MOMBASA
3106464,WAYANI HILL,3,MOMBASA
3106465,NEW FAN FRIENDS,3,MOMBASA
3106466,COAST HIGH VISIONED,3,MOMBASA
3106467,VICTORY MOMBASA JUNIOR,3,MOMBASA
3106468,IYALE MIRITINI,3,MOMBASA
3106469,MOMBASA FRIENDSHIP,3,MOMBASA
3106470,ST JUDE,3,MOMBASA
3106471,MIKINDANI ROYAL COMPREHENSIVE SCHOOL,3,MOMBASA
3106472,ST ELIZABETH ACADEMY KAREN,3,MOMBASA
3106473,THE KEVINS JUNIOR SCHOOL,3,MOMBASA
3106474,MIRITINI ACHIEVERS,3,MOMBASA
3106475,ABU-UBEIDAH JOMVU,3,MOMBASA
3106476,SPIDER WEB,3,MOMBASA
3106477,EDWARD KINGS,3,MOMBASA
3106478,KING DAVID,3,MOMBASA
3106479,MRERONI PRIMARY SCHOOL,3,MOMBASA
3106480,GREEN FIELD SCHOOL,3,MOMBASA
3106481,ST. AGHANS ACADEMY,3,MOMBASA
3106501,KONGOWEA,3,MOMBASA
3106502,FRERE TOWN,3,MOMBASA
3106503,MLALEO,3,MOMBASA
3106504,KISAUNI BAPTIST,3,MOMBASA
3106505,KENGELENI,3,MOMBASA
3106506,ZIWA LA NGOMBE,3,MOMBASA
3106507,NYALI,3,MOMBASA
3106508,KISAUNI,3,MOMBASA
3106509,MAWENI,3,MOMBASA
3106510,KHADIJA,3,MOMBASA
3106511,FATHIL - ADHIM,3,MOMBASA
3106512,AZHAR SHARIFF,3,MOMBASA
3106513,KISAUNI ACADEMY,3,MOMBASA
3106514,PRECIOUS TWINS ACADEMY,3,MOMBASA
3106515,LIGHT ACADEMY,3,MOMBASA
3106516,MKOMANI HILL ACADEMY,3,MOMBASA
3106517,ZAYED CHILDREN SCHOOL,3,MOMBASA
3106518,ST DAVID,3,MOMBASA
3106519,MOMBASA MAINLAND ACADEMY,3,MOMBASA
3106520,RAAHAN JUNIOR,3,MOMBASA
3106521,JUNDA ACADEMY,3,MOMBASA
3106522,MISHOMORONI,3,MOMBASA
3106523,THE KADONGO ACADEMY,3,MOMBASA
3106524,PAPYRUS ACADEMY,3,MOMBASA
3106525,RISE AND SHINE ACADEMY,3,MOMBASA
3106526,MARY JOY,3,MOMBASA
3106527,ST MARY'S BOMBOLULU,3,MOMBASA
3106528,ACK BINNS,3,MOMBASA
3106529,VICTORIA BAPTIST,3,MOMBASA
3106530,ST KEVIN HILL BOMBOLULU,3,MOMBASA
3106531,ANWAR COMMUNITY,3,MOMBASA
3106532,PENTROSE COMMUNITY,3,MOMBASA
3106533,EMMAUS JUNIOR SCHOOL,3,MOMBASA
3106534,CURTIS KONGOWEA,3,MOMBASA
3106535,COAST STAR ACADEMY,3,MOMBASA
3106536,FLORIST,3,MOMBASA
3106537,MWAMBA ACADEMY,3,MOMBASA
3106538,SOS HERMAN GMEINER,3,MOMBASA
3106539,CHRIS PREPARATORY ACADEMY,3,MOMBASA
3106540,LITTLE KINGS AND QUEENS ACADEMY,3,MOMBASA
3106541,PEARL JUNIOR,3,MOMBASA
3106542,GIKARA'S,3,MOMBASA
3106543,HARVEST PR NURSERY SCH,3,MOMBASA
3106544,SHADDAI JUNIOR SCHOOL,3,MOMBASA
3106545,NORTH GATE PREPARATORY,3,MOMBASA
3106546,FREE METHODIST,3,MOMBASA
3106547,MICANS ACADEMY,3,MOMBASA
3106548,GOLDEN CHARIOTS,3,MOMBASA
3106549,ST JOHN'S FRERE ACADEMY,3,MOMBASA
3106550,MWOKOENI CHILDREN CENTRE,3,MOMBASA
3106551,THE ROCK KONGOWEA,3,MOMBASA
3106552,NORTH COAST ACADEMY,3,MOMBASA
3106553,MNAZI MOJA,3,MOMBASA
3106554,FURAHA COMMUNITY,3,MOMBASA
3106555,DAYSPRING KONGOWEA,3,MOMBASA
3106556,ST JANE HIGH VISIONED,3,MOMBASA
3106557,BARSHEBA CENTRAL,3,MOMBASA
3106558,NEW HOPE COMMUNITY,3,MOMBASA
3106559,THE STAR SHINE ACADEMY,3,MOMBASA
3106560,NYALI INTEGRATED,3,MOMBASA
3106561,VICTORY FRERETOWN,3,MOMBASA
3106562,ST JOHN'S MISHOMORONI,3,MOMBASA
3106563,OLIVES REHABILITATION CENTRE,3,MOMBASA
3106564,AL-FALAAH AACADEMY,3,MOMBASA
3106566,BAHRAIN MUSLIM INTERGRATED SCHOOL,3,MOMBASA
3106567,GREENFIELD COMPLEX,3,MOMBASA
4102101,BAHATI,4,KILIFI
4102102,CHUMANI,4,KILIFI
4102103,EZA MOYO,4,KILIFI
4102104,FUMBINI,4,KILIFI
4102105,KIBARANI BOARDING,4,KILIFI
4102106,KILIFI,4,KILIFI
4102107,KONJORA,4,KILIFI
4102108,MAJAONI,4,KILIFI
4102109,MATSANGONI,4,KILIFI
4102110,MDZONGOLONI,4,KILIFI
4102111,MNARANI,4,KILIFI
4102112,MTONDIA,4,KILIFI
4102113,NGERENYI,4,KILIFI
4102114,ROKA,4,KILIFI
4102115,TEZO,4,KILIFI
4102116,MIKINGIRINI,4,KILIFI
4102117,UYOMBO,4,KILIFI
4102118,KIWANDANI,4,KILIFI
4102119,MRIMA WA KUKU,4,KILIFI
4102120,KIBARANI FOR THE DEAF,4,KILIFI
4102121,MKONGANI,4,KILIFI
4102122,ROKA MAWENI,4,KILIFI
4102123,ZOWERANI,4,KILIFI
4102124,NGALA,4,KILIFI
4102125,BAHARI,4,KILIFI
4102126,KILIMO,4,KILIFI
4102127,ST THOMAS,4,KILIFI
4102128,KOROSHO,4,KILIFI
4102129,CHIPANDE MEMORIAL,4,KILIFI
4102130,JEZAZHOMU,4,KILIFI
4102131,AMA,4,KILIFI
4102132,MKOMBE,4,KILIFI
4102133,BASI,4,KILIFI
4102134,SOYOSOYO,4,KILIFI
4102135,UFUONI,4,KILIFI
4102136,KIBAONI,4,KILIFI
4102137,KILODI,4,KILIFI
4102138,KILIFI HIGH VISION ACADEMY,4,KILIFI
4102139,GALILEE ACADEMY,4,KILIFI
4102140,ARTHUR MEMORIAL ACADEMY,4,KILIFI
4102142,BUSTANI BORA ACADEMY,4,KILIFI
4102143,BAHARI MODEL ACADEMY,4,KILIFI
4102144,ST JUDE COAST PREPARATORY,4,KILIFI
4102145,MARAFIKI,4,KILIFI
4102146,HUDAA ACADEMY,4,KILIFI
4102147,ST PATRICK,4,KILIFI
4102149,MAJAONI MISSION ACAD,4,KILIFI
4102150,GOOD SAMARITAN,4,KILIFI
4102151,WONDERLAND SCHOOL,4,KILIFI
4102152,SOUTHGATE ACADEMY,4,KILIFI
4102201,BARANI,4,KILIFI
4102202,CHODARI,4,KILIFI
4102203,GONGONI,4,KILIFI
4102204,JUNJU,4,KILIFI
4102205,KADZINUNI,4,KILIFI
4102206,KIKAMBALA,4,KILIFI
4102207,KIREME,4,KILIFI
4102208,MAVUENI,4,KILIFI
4102209,MITANGONI,4,KILIFI
4102210,MKWAJUNI,4,KILIFI
4102211,MTEPENI,4,KILIFI
4102212,MTOMONDONI,4,KILIFI
4102213,SHARIANI,4,KILIFI
4102214,SHAURIMOYO,4,KILIFI
4102215,TAKAUNGU,4,KILIFI
4102216,VIPINGO,4,KILIFI
4102217,MAPAWA,4,KILIFI
4102218,KAPECHA,4,KILIFI
4102219,TUNZANANI,4,KILIFI
4102220,KOLEWA,4,KILIFI
4102221,BODOI,4,KILIFI
4102222,MTWAPA,4,KILIFI
4102223,MAJAJANI,4,KILIFI
4102224,MSUMARINI,4,KILIFI
4102225,ST TIMOTHY ACADEMY,4,KILIFI
4102226,MTWAPA ACADEMY,4,KILIFI
4102227,FURAHA JUNIOR,4,KILIFI
4102228,MIKANJUNI,4,KILIFI
4102229,KIRIBA,4,KILIFI
4102230,BAHARI PARENTS ACADEMY,4,KILIFI
4102231,MWAKUHENGA,4,KILIFI
4102232,PAMALO JUNIOR ACADEMY,4,KILIFI
4102233,IMAM SHAFI MUSLIM SCHOOL,4,KILIFI
4102234,OCEANIC GREENFIELD ACADEMY,4,KILIFI
4102235,GLOCIOUS VICTORY ACADEMY,4,KILIFI
4102236,MARIANA GLORIOUS ACADEMY,4,KILIFI
4102237,VIPINGO ACADEMY,4,KILIFI
4102238,WALTER OLSEN,4,KILIFI
4102239,MAJENGO ACADEMY,4,KILIFI
4102241,CORAL JUNIOR SCHOOL,4,KILIFI
4102242,ST MATHEWS,4,KILIFI
4102243,VUMA,4,KILIFI
4102244,MTWAPA ELITE,4,KILIFI
4102245,HILL WHEELER,4,KILIFI
4102246,VISUAL JUNIOR,4,KILIFI
4102247,IN HIS GRACE ACADEMY,4,KILIFI
4102248,MOTHER MARY,4,KILIFI
4102249,BAHARINI,4,KILIFI
4102251,THE IMARA,4,KILIFI
4102252,MTWAPA BRIGHT ACADEMY,4,KILIFI
4102253,MTWAPA GOLDEN KEY SCHOOL,4,KILIFI
4102254,JAMBO JIPYA,4,KILIFI
4102255,BAMBINO ACADEMY,4,KILIFI
4102256,CHARITY CENTRE OF EDUCATION,4,KILIFI
4102257,VUTAKAKA JUNIOR SCHOOL,4,KILIFI
4102258,TUMAINI ACADEMY SHARIANI,4,KILIFI
4102301,BUNGU,4,KILIFI
4102302,BUNDACHO,4,KILIFI
4102303,CHASIMBA,4,KILIFI
4102304,DINDIRI,4,KILIFI
4102305,DZITSONI,4,KILIFI
4102306,MAKATA,4,KILIFI
4102307,NGAMANI,4,KILIFI
4102308,NG'OMBENI,4,KILIFI
4102309,PINGILIKANI,4,KILIFI
4102310,KATIKIRIENI,4,KILIFI
4102311,KITSOENI,4,KILIFI
4102312,CHENGONI,4,KILIFI
4102313,CHIJE,4,KILIFI
4102314,KIDUTANI,4,KILIFI
4102315,KIZINGO,4,KILIFI
4102316,KOLONGONI,4,KILIFI
4102317,M'BOMBONI,4,KILIFI
4102318,M'BUYUNI,4,KILIFI
4102319,MWARAKAYA,4,KILIFI
4102320,ST MARTINS,4,KILIFI
4102321,VWEVWESI,4,KILIFI
4102322,ZIANI,4,KILIFI
4102323,GANDINI-CHONYI,4,KILIFI
4102324,BOKINI,4,KILIFI
4102380,KILIFI PRIVATE,4,KILIFI
4107101,CHAKAMA,4,KILIFI
4107102,DABASO,4,KILIFI
4107103,GAHALENI,4,KILIFI
4107104,GANDA,4,KILIFI
4107105,GEDE,4,KILIFI
4107106,GIRIMACHA,4,KILIFI
4107107,JILORE,4,KILIFI
4107108,JIMBA -GEDE,4,KILIFI
4107109,KAKONENI,4,KILIFI
4107110,KAKUYUNI,4,KILIFI
4107111,KAVUNYALALO,4,KILIFI
4107112,KIBOKONI,4,KILIFI
4107113,KIJIWETANGA,4,KILIFI
4107114,KWAUPANGA,4,KILIFI
4107115,MAJI LANGO BAYA,4,KILIFI
4107116,MADUNGUNI,4,KILIFI
4107117,MALANGA,4,KILIFI
4107118,MALINDI H.G.M,4,KILIFI
4107120,MALINDI CENTRAL,4,KILIFI
4107121,MAJIVUNI,4,KILIFI
4107122,MARIKANO,4,KILIFI
4107123,MAZIWANI,4,KILIFI
4107124,MBARAKA CHEMBE,4,KILIFI
4107125,MERE SDA,4,KILIFI
4107126,MIDA,4,KILIFI
4107127,MIJOMBONI,4,KILIFI
4107128,MKAOMOTO,4,KILIFI
4107129,MKANGAGANI,4,KILIFI
4107130,MSABAHA,4,KILIFI
4107131,MMANGANI,4,KILIFI
4107132,SABAKI,4,KILIFI
4107133,SHAKAHOLA,4,KILIFI
4107134,SILVERSANDS ACADEMY,4,KILIFI
4107135,SIR ALI BIN SALIM,4,KILIFI
4107136,SOSOBORA,4,KILIFI
4107137,ST ANDREWS,4,KILIFI
4107138,TAKAYE,4,KILIFI
4107139,TOWN,4,KILIFI
4107140,VIRIKO,4,KILIFI
4107141,WATAMU,4,KILIFI
4107143,MKONDONI,4,KILIFI
4107144,TAWHEED MUSLIM ACADEMY,4,KILIFI
4107145,MONGOTINI,4,KILIFI
4107146,KINGSWAY JUNIOR SCHOOL,4,KILIFI
4107147,BURHANI ACADEMY,4,KILIFI
4107148,UPWEONI,4,KILIFI
4107149,DONGO KUNDU,4,KILIFI
4107150,SITA HIDDEN ACADEMY,4,KILIFI
4107151,PISHIMWENGA,4,KILIFI
4107152,KARIMA,4,KILIFI
4107153,MALINDI LITTLE ANGELS JUNIOR ACADEMY,4,KILIFI
4107154,MALINDI METHODIST ACADEMY,4,KILIFI
4107156,SONNETI ACADEMY,4,KILIFI
4107157,BAHATI,4,KILIFI
4107158,AIRPORT,4,KILIFI
4107159,ST FRANCIS XAVIER CATHOLI MISS PR.,4,KILIFI
4107160,MALINDI STAR ACADEMY,4,KILIFI
4107161,ST KEVIN MALINDI HILL ACADEMY,4,KILIFI
4107163,CREEZANS ACADEMY,4,KILIFI
4107164,WATAMU S D A JUNIOR SCHOOL,4,KILIFI
4107165,MALINDI KINGS ACADEMY,4,KILIFI
4107166,CHAFISI BAPTIST ACADEMY,4,KILIFI
4107167,CHILDREN OF THE RISING SUN,4,KILIFI
4107168,MALINDI BAY ACADEMY,4,KILIFI
4107169,TAHDHIB MUSLIM ACADEMY,4,KILIFI
4107170,TOTS GARDEN SCHOOL,4,KILIFI
4107171,P C E A BOMBI SCHOOL,4,KILIFI
4107172,GREENFIELD ACADEMY,4,KILIFI
4107173,BAKHITA PREPARATORY SCHOOL,4,KILIFI
4107174,YEMBE SCHOOL,4,KILIFI
4107175,MZIZIMA,4,KILIFI
4107176,BLESSED GENERATION,4,KILIFI
4107177,MALINDI PREMIER,4,KILIFI
4107178,THE GEDE FUTURE CENTRE ACADEMY,4,KILIFI
4107179,SILVERSTONE JUNIOR,4,KILIFI
4107180,JADEZ BETHEL PREPARATORY,4,KILIFI
4107181,TIMBONI PRI,4,KILIFI
4107182,GANDINI PR,4,KILIFI
4107183,KHOMBENI,4,KILIFI
4107184,AMAZING GRACE ED CENTRE,4,KILIFI
4107185,BAGUO,4,KILIFI
4107186,BAMBAKOFI,4,KILIFI
4107187,MALINDI PROGRESSIVE ACADEMY,4,KILIFI
4107188,HAWE WANJE,4,KILIFI
4107189,NGAMANI,4,KILIFI
4107190,MALINDI GUIDING STAR,4,KILIFI
4107191,ST PATRICK'S HILL SCHOOL  MALINDI,4,KILIFI
4107192,GREAT NEWS ACDEMY,4,KILIFI
4107193,GEDE SPECIAL PRI SCH,4,KILIFI
4107194,MALINDI ORPHAN ACDEMY,4,KILIFI
4107333,MALINDI PRIVATE,4,KILIFI
4111101,CHALANI,4,KILIFI
4111102,CHILULU,4,KILIFI
4111103,KINANI,4,KILIFI
4111104,KIZURINI,4,KILIFI
4111105,MAANDANI,4,KILIFI
4111106,MGAMBONI,4,KILIFI
4111107,MIKIRIANI,4,KILIFI
4111108,MWANDAZA,4,KILIFI
4111109,TSAGWA,4,KILIFI
4111110,TSUNGUNI,4,KILIFI
4111111,VISHAKANI,4,KILIFI
4111112,VUGA,4,KILIFI
4111113,KINAGONI,4,KILIFI
4111114,WALEA,4,KILIFI
4111115,MUTSENGO,4,KILIFI
4111116,CHANAGANDE,4,KILIFI
4111117,IMANI,4,KILIFI
4111118,BIRINIMWAMLEKA,4,KILIFI
4111119,GANDINI,4,KILIFI
4111120,HADEMU,4,KILIFI
4111121,KAVUKA,4,KILIFI
4111122,KINARANI,4,KILIFI
4111123,MADZIMBANI,4,KILIFI
4111124,MARIAKANI PRY. SCHOOL,4,KILIFI
4111125,MNYENZENI,4,KILIFI
4111126,MWARENI,4,KILIFI
4111127,MWIJO,4,KILIFI
4111128,MIGUNDINI,4,KILIFI
4111129,ST. MICHAEL'S,4,KILIFI
4111130,TSANGATSINI,4,KILIFI
4111131,VIRAGONI,4,KILIFI
4111132,MAKOMBOANI,4,KILIFI
4111133,MNAZIMWENGA,4,KILIFI
4111134,KIBAOKICHE,4,KILIFI
4111135,PANGAYAMBO,4,KILIFI
4111136,IKANGA,4,KILIFI
4111137,CHIBANDAHASARA,4,KILIFI
4111138,MIYANI,4,KILIFI
4111139,MWAMBANI,4,KILIFI
4111140,MIHINGONI,4,KILIFI
4111141,KIRUMBI,4,KILIFI
4111142,MITSIKITSINI,4,KILIFI
4111143,NDATANI,4,KILIFI
4111144,MARIAKANI GARRISON,4,KILIFI
4111145,KAKOMANI,4,KILIFI
4111146,SHANGIA,4,KILIFI
4111148,OUR LADY OF ANGELS,4,KILIFI
4111149,RASUL AL-AMIN,4,KILIFI
4111151,MARIAKANI JUNIOR,4,KILIFI
4111152,OUR GRACE P. SCH,4,KILIFI
4111153,KALOLENI JUNIOR,4,KILIFI
4111154,ST. PETERS ACAD,4,KILIFI
4111155,MARIAKANI STAR,4,KILIFI
4111156,TAIFA EXCEL,4,KILIFI
4111157,TWINKLE STAR,4,KILIFI
4111158,ST. BARNABAS,4,KILIFI
4111159,JAMBO JIPYA PRIMARY,4,KILIFI
4111160,MWAMBA CARE JUNIOR SCHOOL,4,KILIFI
4116101,JARIBUNI,4,KILIFI
4116102,MAYOWE,4,KILIFI
4116103,MARERE,4,KILIFI
4116104,MIGUMOMIRI,4,KILIFI
4116105,DUNGICHA,4,KILIFI
4116106,GANZE,4,KILIFI
4116107,MAGOGONI,4,KILIFI
4116108,PALAKUMI,4,KILIFI
4116109,PETANGUO,4,KILIFI
4116110,SILALA,4,KILIFI
4116111,MWAPULA,4,KILIFI
4116112,MIGODOMANI,4,KILIFI
4116113,TSANGALAWENI,4,KILIFI
4116114,MARIANI,4,KILIFI
4116115,VITSAPUNI,4,KILIFI
4116116,MALOMANI,4,KILIFI
4116117,MWAEBA,4,KILIFI
4116118,MIKULUNI,4,KILIFI
4116119,MUYUNI,4,KILIFI
4116120,VILWAKWE,4,KILIFI
4116121,TSANZUNI,4,KILIFI
4116122,KATOFENI,4,KILIFI
4116201,BAMBA,4,KILIFI
4116202,BANDARI,4,KILIFI
4116203,CHAPUNGU,4,KILIFI
4116204,JILA,4,KILIFI
4116205,KIDEMU,4,KILIFI
4116206,MARYANGO,4,KILIFI
4116207,NZOVUNI,4,KILIFI
4116208,MWAKWALA,4,KILIFI
4116209,MNAGONI,4,KILIFI
4116210,PAZIANI,4,KILIFI
4116211,MITSEMERINI,4,KILIFI
4116212,MIDOINA,4,KILIFI
4116213,MIKAMINI,4,KILIFI
4116214,MNAGO WA DOLA,4,KILIFI
4116215,MTSARAWATSATSU,4,KILIFI
4116216,KARIMANI,4,KILIFI
4116217,GOSHI,4,KILIFI
4116218,KATENDEWA,4,KILIFI
4116219,JIRA,4,KILIFI
4116220,DODOSA,4,KILIFI
4116301,DIDA,4,KILIFI
4116302,KAFULONI,4,KILIFI
4116303,MADAMANI,4,KILIFI
4116304,MITSEDZINI,4,KILIFI
4116305,MWAHERA,4,KILIFI
4116306,RARE,4,KILIFI
4116307,SOKOKE,4,KILIFI
4116308,DULUKIZA,4,KILIFI
4116309,MRIMAWANDEGE,4,KILIFI
4116310,NYARI,4,KILIFI
4116311,MIRIHINI,4,KILIFI
4116312,MILORE,4,KILIFI
4116313,MURYACHAKWE,4,KILIFI
4116314,BALE,4,KILIFI
4116315,DZIKUNZE,4,KILIFI
4116316,MWARANDINDA,4,KILIFI
4116317,BOGAMACHUKO,4,KILIFI
4116318,NDIGIRIA,4,KILIFI
4116319,KACHORORONI,4,KILIFI
4116320,NDUGUMNAMI,4,KILIFI
4116321,KANG'AMBONI,4,KILIFI
4116322,MANGUDHO,4,KILIFI
4116323,MWANGEA,4,KILIFI
4116324,KAHINGONI,4,KILIFI
4116325,DANICHA,4,KILIFI
4116326,VITENGENI,4,KILIFI
4116327,MABIRIKANI,4,KILIFI
4116328,ZIWANI,4,KILIFI
4119101,BOMANI,4,KILIFI
4119102,BURANGI,4,KILIFI
4119103,GARITHE,4,KILIFI
4119104,KADZUHONI,4,KILIFI
4119105,KAEMBENI,4,KILIFI
4119106,KAGOMBANI,4,KILIFI
4119107,KANAGONI,4,KILIFI
4119108,KAMBI YA WAYA,4,KILIFI
4119109,KURAWA KANAGONI,4,KILIFI
4119110,MAJENJENI,4,KILIFI
4119111,MAPIMO,4,KILIFI
4119112,MAMBRUI,4,KILIFI
4119113,MARERENI,4,KILIFI
4119114,MARIKEBUNI,4,KILIFI
4119115,MASHEHENI,4,KILIFI
4119116,MIDODONI,4,KILIFI
4119117,MJANAHERI,4,KILIFI
4119118,NGOMENI,4,KILIFI
4119119,SOSONI,4,KILIFI
4119120,MAJAHAZINI,4,KILIFI
4119121,NZURI PETALS ACADEMY,4,KILIFI
4119122,BOYANI,4,KILIFI
4119123,FUNDISA,4,KILIFI
4119124,MAGARINI,4,KILIFI
4119125,MWANGATINI,4,KILIFI
4119126,PUMWANI,4,KILIFI
4119127,YEDHI,4,KILIFI
4119128,JAMAA ACADEMY,4,KILIFI
4119129,MAMA GEMMA ACADEMY,4,KILIFI
4119130,MSANGAMALI,4,KILIFI
4119131,RASI,4,KILIFI
4119132,HOPE TUMAINI ACADEMY,4,KILIFI
4119201,ADU,4,KILIFI
4119202,BATE,4,KILIFI
4119203,BARICHO,4,KILIFI
4119204,BORESINGWAYA,4,KILIFI
4119205,BUNGALE,4,KILIFI
4119206,BURA,4,KILIFI
4119207,DAKACHA,4,KILIFI
4119208,GARASHI,4,KILIFI
4119209,KABIBONI,4,KILIFI
4119210,KADZANDANI,4,KILIFI
4119211,KADZIFITSENI,4,KILIFI
4119212,KAMALE,4,KILIFI
4119213,KANYUMBUNI,4,KILIFI
4119214,KARIMBONI,4,KILIFI
4119215,KAYADAGAMRA,4,KILIFI
4119216,KUNDENI,4,KILIFI
4119217,MAKUMBA,4,KILIFI
4119218,MARAFA,4,KILIFI
4119219,MASINDENI,4,KILIFI
4119220,MUGUMONI,4,KILIFI
4119221,NG'ANDU,4,KILIFI
4119222,RAMADA,4,KILIFI
4119223,SHAKADULO,4,KILIFI
4119224,SHOMELA,4,KILIFI
4119225,SINGWAYA,4,KILIFI
4119226,WARESA,4,KILIFI
4119227,WATALA,4,KILIFI
4119228,MULUNGUNI,4,KILIFI
4119229,SOSOCHAMARI,4,KILIFI
4119230,ULAYA,4,KILIFI
4119231,DHOLOLO,4,KILIFI
4122101,BWAGAMOYO,4,KILIFI
4122102,JEURI,4,KILIFI
4122103,M'BUNGONI,4,KILIFI
4122104,MITSAJENI,4,KILIFI
4122105,MULEJI,4,KILIFI
4122106,MWANDONDO,4,KILIFI
4122107,PANGANI,4,KILIFI
