SCHOOL NAME,CODE,ENTRY,ENGLISH,KISWAHILI,K. S. L.,MATHS,SCIENCE,SSTR,MEAN,RANK,NATIONAL,DISTRICT_NAME,School code,county code,county name
GREEN VIEW ELITE,230131,9,69.44,58.66,0.0,54.55,66.88,63.77,313.3,142,1694,KIKUYU,11230131,11,KIAMBU
GREENFIELD ACADEMY,107172,27,72.92,71.85,0.0,64.62,64.07,65.0,338.46,12,680,MALINDI,4107172,4,KILIFI
GREENFIELD ACADEMY,107172,27,72.92,71.85,0.0,64.62,64.07,65.0,338.46,12,680,MALINDI,41710389,41,HOMA BAY
GREENFIELD ACADEMY,710389,28,50.78,37.46,0.0,47.89,46.53,44.71,227.37,599,14731,RACHUONYO SOUTH,4107172,4,KILIFI
GREENFIELD ACADEMY,710389,28,50.78,37.46,0.0,47.89,46.53,44.71,227.37,599,14731,RACHUONYO SOUTH,41710389,41,HOMA BAY
GREENFIELD SUPERIOR ACADE,602195,21,56.09,62.28,0.0,54.57,52.8,58.14,283.88,88,3852,BUNGOMA SOUTH,,,
GREENFIELD WEST ACADEMY,523339,33,65.51,72.96,0.0,73.66,67.3,72.54,351.97,13,336,NANDI SOUTH,29523339,29,NANDI
GREENFIELDS,504008,44,65.52,52.88,0.0,66.65,58.65,64.56,308.26,35,1928,KITALE MUNICIPALITY,23504008,23,TRANSNZOIA
GREENHILL,319131,13,52.84,49.3,0.0,51.76,55.3,61.38,270.58,170,5756,IMENTI SOUTH,15319131,15,MERU
GREENVALE SCHOOL,507176,59,79.33,74.16,0.0,76.27,71.61,72.4,373.77,1,52,ELDORET MUNICIPALITY,26507176,26,UASIN GISHU
GREENVALLE ACADEMY,232221,26,62.34,58.38,0.0,56.03,54.53,54.3,285.58,234,3633,GITHUNGURI,11232221,11,KIAMBU
GREENVIEW ACADEMY,702134,10,57.5,53.3,0.0,68.2,58.5,59.5,297.0,71,2639,KISUMU MUNICIPALITY,39702134,39,KISUMU
GREENWOODS,553342,24,54.29,61.2,0.0,67.2,62.45,63.25,308.39,61,1922,BELGUT,28553342,28,KERICHO
GREENWOODS ACADEMY,401599,34,73.41,59.94,0.0,66.52,66.76,64.55,331.18,91,929,Nairobi,,,
GREENYARD JUNIOR SCHOOL,557244,21,73.95,65.66,0.0,64.0,60.95,61.76,326.32,33,1103,KAJIADO NORTH,31557244,31,KAJIADO
GREY BRICK ACADEMY,626231,23,67.47,71.73,0.0,62.43,63.73,63.82,329.18,25,990,BUNGOMA WEST,36626231,36,BUNGOMA
GROWLAND DAY SCHOOL,401537,22,62.86,51.59,0.0,47.36,51.36,54.59,267.76,319,6253,Nairobi,20409045,20,NAIROBI
GUAMA,222213,25,53.04,45.32,0.0,56.4,63.24,58.12,276.12,122,4869,KIRINYAGA EAST,9222213,9,KIRINYAGA
GUARA,210107,46,64.26,58.65,0.0,52.39,61.34,54.97,291.61,105,3072,KIENI EAST,8210107,8,NYERI
GUBA,810105,23,42.13,33.39,0.0,53.78,57.13,58.0,244.43,23,11139,MANDERA WEST,,,
GUBANI,103209,11,53.0,47.9,0.0,41.45,54.18,51.18,247.71,17,10447,TANA RIVER,5103209,5,TANA RIVER
GUCHA MWANGAZA,727224,21,38.61,42.85,0.0,46.57,47.09,42.66,217.78,488,16530,KENYENYA,40727224,40,KISII
GUCHA PREPARATORY,715185,15,43.33,40.46,0.0,49.66,50.93,46.86,231.24,219,13949,MASABA NORTH,43715185,43,NYAMIRA
GUCHA PRIVATE,711253,118,29.02,28.13,0.0,31.66,26.82,22.32,137.95,913,21396,GUCHA,40711253,40,KISII
GUCHA S.D.A.,706167,15,43.6,45.46,0.0,55.26,51.66,43.0,238.98,177,12283,NYAMIRA,43706167,43,NYAMIRA
GUGU,110318,53,40.18,53.92,0.0,45.39,44.83,42.52,226.84,138,14859,MSAMBWENI,2110318,2,KWALE
GUIDELINE ACADEMY,563325,14,40.64,41.42,0.0,46.42,42.07,41.78,212.33,472,17437,KONOIN,,,
GUL,734017,29,56.93,43.62,0.0,51.1,57.55,57.86,267.06,190,6399,MUHORONI,39734017,39,KISUMU
GUL KAGEMBE,704308,19,53.15,46.47,0.0,52.05,59.84,57.1,268.61,179,6089,HOMA BAY,41704308,41,HOMA BAY
GULANZE,109202,32,32.03,42.81,0.0,33.59,39.46,34.0,181.89,274,20489,KINANGO,2109202,2,KWALE
GULF ACADEMY,705252,20,69.05,60.05,0.0,59.05,63.4,66.15,317.7,19,1469,SIAYA,42705252,42,SIAYA
GULMAEMBE,733213,10,53.4,30.3,0.0,47.8,59.1,61.8,252.4,319,9397,NYAKACH,39733213,39,KISUMU
GULUMA,622114,35,69.85,63.45,0.0,63.88,63.8,62.85,323.83,12,1212,SABATIA,38622114,38,VIHIGA
GULWE,730201,11,58.36,50.72,0.0,65.27,61.09,60.18,295.62,57,2745,MBITA,41730201,41,HOMA BAY
GUMO,714136,41,57.58,48.92,0.0,58.85,55.29,54.68,275.32,146,4999,KISUMU WEST,39714136,39,KISUMU
GUNDA SIGOMRE,712145,36,59.33,47.0,0.0,54.0,55.33,54.83,270.49,162,5769,BONDO,42712145,42,SIAYA
GUNDARUT,721243,37,46.35,30.27,0.0,44.59,39.02,47.05,207.28,585,18178,RARIEDA,42721243,42,SIAYA
GUNDO CONSOLATA ACADEMY,710384,21,63.09,64.95,0.0,51.95,60.04,58.04,298.07,54,2583,RACHUONYO SOUTH,41710384,41,HOMA BAY
GUNGA,729320,29,56.13,31.82,0.0,53.24,52.48,58.24,251.91,224,9504,NYATIKE,44729320,44,MIGORI
GUNGU,731005,18,46.55,30.61,0.0,44.38,48.72,39.77,210.03,736,17781,RACHUONYO NORTH,41731005,41,HOMA BAY
GURA,237032,27,54.44,55.03,0.0,54.81,52.33,49.96,266.57,160,6477,NYERI SOUTH,8237032,8,NYERI
GURAR,807201,16,51.43,36.93,0.0,41.37,45.18,55.31,230.22,30,14152,WAJIR NORTH,46807201,46,WAJIR
GURO,109314,20,39.85,56.95,0.0,57.7,61.75,49.8,266.05,48,6592,KINANGO,2109314,2,KWALE
GURU NANAK,106116,29,47.93,51.89,0.0,44.44,41.75,50.82,236.83,195,12734,MOMBASA,3106116,3,MOMBASA
GURUFA,805105,27,31.7,22.96,0.0,34.03,31.59,36.22,156.5,66,21228,LAGDERA,45805202,45,GARISSA
GUSII HIGHLIGHTS ACADEMY,703126,31,63.96,67.93,0.0,64.83,64.96,66.22,327.9,29,1047,KISII CENTRAL,40703126,40,KISII
GUTICHA,812206,14,36.85,38.5,0.0,51.0,49.57,52.92,228.84,31,14454,MANDERA NORTH,47812206,47,MANDERA
GUTONGORIO A I C,503145,15,61.33,64.4,0.0,63.86,67.13,60.06,316.78,27,1511,TRANS NZOIA WEST,23503145,23,TRANSNZOIA
GUU,733214,20,49.9,44.0,0.0,46.9,47.7,46.75,235.25,444,13075,NYAKACH,39733214,39,KISUMU
GWACHATI,564408,24,41.16,45.37,0.0,36.41,34.54,33.87,191.35,683,19844,NJORO,27564408,27,NAKURU
GWADU,109116,30,43.5,53.43,0.0,61.2,54.0,51.26,263.39,52,7106,KINANGO,2109116,2,KWALE
GWAKAITHI,312302,20,57.25,53.35,0.0,52.3,59.75,55.15,277.8,90,4622,MBEERE NORTH,14312302,14,EMBU
GWAKARIGU,341135,20,42.9,50.8,0.0,41.45,43.4,40.6,219.15,315,16291,MBEERE SOUTH,14341135,14,EMBU
GWASHENI,109410,48,43.0,52.2,0.0,46.93,54.04,49.64,245.81,84,10831,KINANGO,2109410,2,KWALE
GWASSI GOOD NEWS JNR ACAD,709253,17,43.7,34.35,0.0,39.52,44.29,40.94,202.8,771,18756,SUBA,41709253,41,HOMA BAY
GWENO KIPODI,710242,21,52.57,47.0,0.0,52.42,58.8,57.14,267.93,184,6225,RACHUONYO SOUTH,41710242,41,HOMA BAY
GWIKONGE,708110,17,33.11,37.35,0.0,40.82,37.23,35.58,184.09,590,20358,KURIA WEST,44708110,44,MIGORI
GWITEMBE,718108,22,36.68,44.5,0.0,45.9,41.63,41.63,210.34,496,17742,KURIA EAST,44718108,44,MIGORI
GWITEMBE MWANGANZA ACAD,718122,8,53.75,58.5,0.0,58.25,56.25,53.12,279.87,96,4359,KURIA EAST,,,
GWITU,539134,54,36.42,38.77,0.0,44.53,37.79,39.31,196.82,450,19377,KIPKELION,28571409,28,KERICHO
H G M KITHIMANI,315135,35,56.8,52.28,0.0,51.22,55.94,57.42,273.66,188,5252,YATTA,12315135,12,MACHAKOS
H H THE AGA KHAN,702001,44,83.38,71.95,0.0,73.11,68.68,71.11,368.23,3,84,KISUMU MUNICIPALITY,39702001,39,KISUMU
HADADO,808201,26,48.15,44.92,0.0,50.19,54.19,60.26,257.71,20,8233,WAJIR WEST,46808201,46,WAJIR
HADDY SCHOOL,507177,9,71.66,75.77,0.0,61.44,62.0,61.33,332.2,44,890,ELDORET MUNICIPALITY,26507177,26,UASIN GISHU
HADEMU,111133,75,38.12,45.96,0.0,39.89,45.65,42.68,212.3,275,17439,KALOLENI,4111120,4,KILIFI
HAFUMBRE,725101,21,54.47,47.8,0.0,57.76,63.19,54.42,277.64,105,4637,UGENYA,42725101,42,SIAYA
HAGGAI KOYIER,731426,9,41.0,35.0,0.0,48.66,42.66,46.44,213.76,713,17213,RACHUONYO NORTH,41731426,41,HOMA BAY
HAJO FRIENDS ACADEMY,209311,14,56.07,56.85,0.0,46.28,54.0,51.28,264.48,131,6907,NYANDARUA SOUTH,7209311,7,NYANDARUA
HAKATI,609146,49,54.1,62.44,0.0,55.87,67.24,66.04,305.69,25,2072,SAMIA,35609146,35,BUSIA
HAKEDOHI,622210,28,53.5,50.21,0.0,40.71,45.64,49.71,239.77,257,12113,SABATIA,38622210,38,VIHIGA
HAKERONGO,622151,26,49.38,47.42,0.0,48.11,42.92,47.0,234.83,274,13162,SABATIA,38622151,38,VIHIGA
HALANE PRIVATE,805315,133,32.79,15.69,0.0,34.99,34.4,38.72,156.59,65,21224,LAGDERA,45815105,45,GARISSA
HALISI ACADEMY,401519,37,77.72,62.67,0.0,59.05,60.16,64.27,323.87,112,1207,Nairobi,20408076,20,NAIROBI
HALOMBOVE,622211,27,53.48,55.48,0.0,51.96,60.33,54.03,275.28,85,5006,SABATIA,38622211,38,VIHIGA
HALVINO EDUC CENTRE,540340,16,53.0,51.68,0.0,51.5,54.87,55.81,266.86,294,6433,NANDI NORTH,,,
HAMADIRA,622212,31,46.93,54.7,0.0,49.58,49.64,46.48,247.33,219,10523,SABATIA,38622212,38,VIHIGA
HAMASANA,604108,45,42.2,42.51,0.0,46.77,47.35,41.28,220.11,327,16125,VIHIGA,38604108,38,VIHIGA
HAMBALE,604206,101,66.29,62.6,0.0,68.03,67.59,65.25,329.76,10,967,VIHIGA,38604206,38,VIHIGA
HAMISI,619119,35,51.68,52.31,0.0,50.71,49.37,53.0,257.07,160,8369,HAMISI,38619119,38,VIHIGA
HAMISI PRIVATE,619162,22,33.45,33.22,0.0,29.72,26.9,27.13,150.42,364,21309,HAMISI,38619162,38,VIHIGA
HAMUTUA,614307,40,45.5,47.52,0.0,48.9,41.17,46.0,229.09,635,14410,KAKAMEGA NORTH,37614307,37,KAKAMEGA
HAMUYUNDI,622213,34,51.64,62.05,0.0,54.38,52.14,45.38,265.59,121,6677,SABATIA,38622213,38,VIHIGA
HANDAMPIA,103202,31,43.19,49.22,0.0,42.35,53.74,44.8,233.3,30,13511,TANA RIVER,5103202,5,TANA RIVER
HANDARO,804302,29,49.34,45.27,0.0,59.27,65.03,67.27,286.18,15,3567,IJARA,,,
HANDEGE,212114,31,43.22,46.19,0.0,42.64,34.77,39.32,206.14,613,18323,GATUNDU,11212114,11,KIAMBU
HANDIDI,616062,73,48.38,47.09,0.0,43.27,39.15,44.12,222.01,683,15770,KAKAMEGA EAST,37616062,37,KAKAMEGA
HANJET,232126,30,69.5,70.86,0.0,57.46,59.23,61.26,318.31,119,1448,GITHUNGURI,11232126,11,KIAMBU
HAPPY ANGELS ACADEMY,625158,12,59.58,60.16,0.0,60.75,59.25,61.08,300.82,89,2402,KHWISERO,37625158,37,KAKAMEGA
HAPPY ANGELS ACADEMY,625158,12,59.58,60.16,0.0,60.75,59.25,61.08,300.82,89,2402,KHWISERO,37631118,37,KAKAMEGA
HAPPY DAY,214166,15,65.53,59.8,0.0,59.86,57.73,61.8,304.72,59,2139,NYANDARUA WEST,7214166,7,NYANDARUA
HAPPY DAYS,106159,23,45.69,43.69,0.0,44.95,40.0,43.78,218.11,220,16468,MOMBASA,,,
HAPPY DAYS PREPARATORY SC,508254,25,51.08,47.76,0.0,51.28,48.56,54.12,252.8,237,9316,BOMET,,,
HAPPY LAND ACADEMY,303135,17,59.35,55.41,0.0,42.58,50.47,53.52,261.33,132,7504,EMBU WEST,14303135,14,EMBU
HAPPY MOMENT CENTRE,235126,72,64.63,57.9,0.0,54.08,57.38,57.87,291.86,215,3042,RUIRU,11235126,11,KIAMBU
HAPPY TIMES ACADEMY,507199,20,58.5,60.95,0.0,49.2,53.7,54.8,277.15,197,4718,ELDORET MUNICIPALITY,26507199,26,UASIN GISHU
HAPPYLAND LEARNING CENTRE,234315,20,59.35,65.25,0.0,61.85,56.6,63.05,306.1,46,2051,GATANGA,10234315,10,MURANG'A
HAPPYLAND PREPARATORY SCH,401444,56,78.35,76.28,0.0,72.87,68.12,68.98,364.6,9,121,Nairobi,,,
HARA,103214,6,34.0,34.5,0.0,43.83,37.16,38.5,187.99,86,20090,TANA RIVER,5103214,5,TANA RIVER
HARA,103214,6,34.0,34.5,0.0,43.83,37.16,38.5,187.99,86,20090,TANA RIVER,45804103,45,GARISSA
HARA,804103,58,56.29,61.2,0.0,58.18,60.55,75.05,311.27,12,1793,IJARA,5103214,5,TANA RIVER
HARA,804103,58,56.29,61.2,0.0,58.18,60.55,75.05,311.27,12,1793,IJARA,45804103,45,GARISSA
HARAKA,565114,30,44.23,47.4,0.0,44.03,41.56,42.43,219.65,517,16210,KURESOI,27565114,27,NAKURU
HARAKA NYAKIO ACADEMY,216221,18,66.11,62.16,0.0,62.38,56.22,60.0,306.87,56,2012,KINANGOP,7216221,7,NYANDARUA
HARAMBEE,401126,140,70.72,63.72,0.0,61.22,58.07,60.34,314.07,143,1645,Nairobi,20401016,20,NAIROBI
HARAMBEE,401126,140,70.72,63.72,0.0,61.22,58.07,60.34,314.07,143,1645,Nairobi,41710434,41,HOMA BAY
HARAMBEE,710434,16,40.5,46.93,0.0,47.75,47.25,48.56,230.99,559,13990,RACHUONYO SOUTH,20401016,20,NAIROBI
HARAMBEE,710434,16,40.5,46.93,0.0,47.75,47.25,48.56,230.99,559,13990,RACHUONYO SOUTH,41710434,41,HOMA BAY
HARAMBEE KHALSA,506202,169,56.9,50.72,0.0,46.19,45.05,49.57,248.43,286,10304,NAKURU MUNICIPALITY,27506202,27,NAKURU
HARERI,803202,24,32.83,19.54,0.0,37.83,41.0,37.33,168.53,66,20983,MANDERA EAST,47803202,47,MANDERA
HARMONY GIRLS BOARDING,304131,13,51.53,50.84,0.0,48.76,53.53,47.76,252.42,261,9393,IMENTI NORTH,,,
HARMONY PREMIER ACADEMY,312144,13,65.07,72.07,0.0,68.15,66.76,63.46,335.51,14,779,MBEERE NORTH,14312144,14,EMBU
HARMONY SCHOOL NAROK,516126,25,67.16,63.36,0.0,64.84,64.16,63.16,322.68,15,1259,NAROK NORTH,32516126,32,NAROK
HARORESA,103124,8,38.25,32.0,0.0,35.87,46.37,46.75,199.24,76,19144,TANA RIVER,5103124,5,TANA RIVER
HARRIMON ACA,226179,9,53.11,50.22,0.0,56.55,53.88,51.22,264.98,137,6799,KANDARA,10226179,10,MURANG'A
HARTI,212150,54,65.98,59.01,0.0,63.87,64.01,62.98,315.85,134,1568,GATUNDU,11212150,11,KIAMBU
HARTRIDGE,106155,10,63.1,58.2,0.0,46.0,50.2,53.4,270.9,138,5701,MOMBASA,,,
HARUNGU,725145,16,63.75,64.93,0.0,60.81,59.37,59.31,308.17,25,1941,UGENYA,42725145,42,SIAYA
HARVEST PR NURSERY SCH,106543,17,53.52,54.47,0.0,43.47,49.82,51.58,252.86,167,9302,MOMBASA,3106543,3,MOMBASA
HARVEST VIEW ACADEMY,401457,20,75.15,66.65,0.0,72.0,69.8,69.9,353.5,34,306,Nairobi,20408058,20,NAIROBI
HAVARD JUNIOR SCH,303132,15,71.53,74.73,0.0,71.6,70.53,72.0,360.39,2,179,EMBU WEST,,,
HAVENTON ACADEMY,343357,46,64.39,62.1,0.0,56.91,58.82,58.67,300.89,76,2396,MASINGA,12343100,12,MACHAKOS
HAVUYIYA,622214,34,47.2,61.05,0.0,47.2,46.85,54.08,256.38,164,8525,SABATIA,38622214,38,VIHIGA
HAWAGAYA,725242,23,46.43,51.08,0.0,45.3,46.08,47.47,236.36,456,12831,UGENYA,42738142,42,SIAYA
HAWECHA GIRLS,340207,31,33.7,31.9,0.0,40.06,43.03,39.48,188.17,81,20079,SOLOLO,16340207,16,MARSABIT
HAWINGA,705302,33,50.06,47.45,0.0,56.18,55.09,56.39,265.17,206,6757,SIAYA,42705302,42,SIAYA
HEART SPRING ACADEMY,704033,13,62.3,49.15,0.0,62.46,63.07,58.23,295.21,59,2765,HOMA BAY,41704033,41,HOMA BAY
HEIGHTS ACADEMY,206033,37,66.51,58.83,0.0,58.43,60.94,59.67,304.38,176,2164,THIKA MUNICIPALITY,11206033,11,KIAMBU
HEILU,311108,57,37.75,27.38,0.0,39.89,43.92,43.36,192.3,80,19765,MOYALE,16311108,16,MARSABIT
HEKIMA,305204,21,50.23,49.66,0.0,57.0,59.09,53.19,269.17,18,5996,MARSABIT,16305204,16,MARSABIT
HEKIMA,557230,28,72.53,62.32,0.0,59.1,57.89,61.21,313.05,56,1711,KAJIADO NORTH,16305204,16,MARSABIT
HEKIMA ACAD,509228,20,54.2,63.3,0.0,68.2,66.35,61.15,313.2,72,1698,ELDORET WEST,,,
HEKIMA ACADEMY,708148,23,62.78,61.86,0.0,63.6,57.6,63.95,309.79,36,1855,KURIA WEST,38622250,38,VIHIGA
HEKIMA ACADEMY,708148,23,62.78,61.86,0.0,63.6,57.6,63.95,309.79,36,1855,KURIA WEST,44708148,44,MIGORI
HEKIMA JUNIOR SCH,622250,18,64.55,62.94,0.0,63.61,60.61,60.27,311.98,17,1761,SABATIA,,,
HEKIMA KIPSITET,512244,8,55.62,52.87,0.0,59.12,56.37,61.12,285.1,92,3701,KERICHO,28512244,28,KERICHO
HELP FOR ORPHANS,719173,15,39.73,48.73,0.0,51.06,45.66,47.2,232.38,361,13696,SOUTH GUCHA,40719173,40,KISII
HELYS ACADEMY,326142,18,69.33,57.72,0.0,63.88,65.22,63.83,319.98,20,1374,MAARA,19326142,19,THARAKANITHI
HENI,216203,65,45.96,36.21,0.0,47.44,44.64,46.27,220.52,281,16045,KINANGOP,7216203,7,NYANDARUA
HENJAM ACADEMY,206039,18,67.77,56.33,0.0,62.38,61.0,63.5,310.98,154,1806,THIKA MUNICIPALITY,11206039,11,KIAMBU
HEPTA,309219,12,71.5,65.0,0.0,66.91,66.0,67.0,336.41,23,747,IGEMBE SOUTH,15309219,15,MERU
HERITAGE ACADEMY,507165,17,41.17,52.94,0.0,43.7,42.7,50.58,231.09,429,13976,ELDORET MUNICIPALITY,26507165,26,UASIN GISHU
HERITAGE OF FAITH CHRISTI,330137,25,66.6,62.0,0.0,60.68,62.24,60.8,312.32,51,1747,ATHI RIVER,,,
HERITAGE SCHOOLS,226187,18,58.66,56.16,0.0,61.61,61.88,58.66,296.97,56,2641,KANDARA,10226187,10,MURANG'A
HERMANN GMEINER(SOS),507128,44,72.72,69.45,0.0,65.22,65.93,66.18,339.5,29,648,ELDORET MUNICIPALITY,26507128,26,UASIN GISHU
HERO BCM PREPARATORY,708142,19,59.57,62.31,0.0,59.78,57.57,65.31,304.54,39,2151,KURIA WEST,44708142,44,MIGORI
HEROES,556323,68,57.33,55.36,0.0,48.32,50.11,52.58,263.7,84,7057,NYAHURURU,30556323,30,LAIKIPIA
HEROES TOWER ACADEMY,201189,23,58.26,57.86,0.0,52.0,55.47,52.6,276.19,107,4859,Nyandarua North,7201189,7,NYANDARUA
HESHIMA,104218,16,45.87,42.93,0.0,40.87,39.37,42.18,211.22,47,17596,LAMU WEST,6104218,6,LAMU
HESHIMA,104218,16,45.87,42.93,0.0,40.87,39.37,42.18,211.22,47,17596,LAMU WEST,27506210,27,NAKURU
HESHIMA,506210,112,47.11,47.93,0.0,43.61,42.67,44.5,225.82,459,15032,NAKURU MUNICIPALITY,6104218,6,LAMU
HESHIMA,506210,112,47.11,47.93,0.0,43.61,42.67,44.5,225.82,459,15032,NAKURU MUNICIPALITY,27506210,27,NAKURU
HESHIMA ACADEMY,728146,33,34.36,40.06,0.0,38.42,30.51,27.69,171.04,463,20898,NYAMIRA NORTH,,,
HESHIMA ROAD,401002,73,44.21,40.46,0.0,35.46,35.97,35.06,191.16,644,19857,Nairobi,20402001,20,NAIROBI
HESTA PREPARATORY,213143,16,77.93,67.68,0.0,66.87,66.0,65.62,344.1,17,520,NYANDARUA CENTRAL,,,
HEZMA ACADEMY,719152,17,44.58,47.88,0.0,50.58,45.0,49.94,237.98,314,12498,SOUTH GUCHA,40719152,40,KISII
HEZMAR EDUC CENTRE,401685,31,50.87,48.35,0.0,37.93,39.74,46.51,223.4,531,15535,Nairobi,20407105,20,NAIROBI
HIGH CREST,223225,23,72.3,66.65,0.0,67.26,65.91,68.34,340.46,25,621,KIRINYAGA WEST,9223225,9,KIRINYAGA
HIGH GATE ACADEMY,106418,87,72.55,64.75,0.0,60.55,57.55,66.81,322.21,44,1278,MOMBASA,3106418,3,MOMBASA
HIGH GATE CHILDRENS DEVEL,401542,23,69.39,69.95,0.0,54.69,55.56,60.47,310.06,156,1848,Nairobi,,,
HIGH GATE CHILDRENS PREPA,515127,11,64.63,60.09,0.0,62.09,60.09,61.09,307.99,64,1954,KAJIADO CENTRAL,,,
HIGH MARK,545213,6,49.16,53.83,0.0,54.33,52.66,49.16,259.14,162,7920,LOITOKITOK,,,
HIGH PEAK,537423,27,84.62,78.33,0.0,76.62,71.92,74.07,385.56,3,16,NAIVASHA,27537225,27,NAKURU
HIGH VISION GIRLS,224228,56,57.35,54.35,0.0,52.62,56.19,55.39,275.9,123,4916,KIRINYAGA SOUTH,9224228,9,KIRINYAGA
HIGH VISION KAITHEGE,333242,23,61.6,54.95,0.0,51.78,54.0,54.17,276.5,92,4818,EMBU EAST,,,
HIGH VISIONED BOYS,224232,20,73.8,65.5,0.0,73.75,70.95,68.85,352.85,14,318,KIRINYAGA SOUTH,,,
HIGHBRIDGES ACADEMY,230123,30,68.33,61.33,0.0,57.56,65.56,64.53,317.31,127,1485,KIKUYU,11230123,11,KIAMBU
HIGHLAND SHINE,217123,31,66.22,67.09,0.0,64.83,61.19,64.32,323.65,63,1221,MATHIRA EAST,8217123,8,NYERI
HIGHLANDS,512102,185,51.55,49.87,0.0,44.55,41.78,46.61,234.36,293,13254,KERICHO,28512102,28,KERICHO
HIGHLANDS ACADEMY,334130,28,78.46,65.21,0.0,68.82,66.42,68.17,347.08,17,435,BUURI,15334130,15,MERU
HIGHLANDS JUNIOR ACADEMY,209120,22,59.86,69.27,0.0,63.13,65.86,73.72,331.84,31,903,NYANDARUA SOUTH,7209120,7,NYANDARUA
HIGHLANDS PLATEAU ACADEMY,507154,26,73.19,68.26,0.0,75.42,71.73,65.76,354.36,16,291,ELDORET MUNICIPALITY,26507154,26,UASIN GISHU
HIGHRIDGE,401032,46,52.3,47.84,0.0,40.0,39.71,40.34,220.19,549,16105,Nairobi,,,
HIGHRISE ACADEMY,522556,15,73.66,68.73,0.0,73.4,70.06,65.66,351.51,12,343,BURETI,28522556,28,KERICHO
HIGHROCK ACADEMY,401431,17,57.11,48.64,0.0,43.17,41.88,46.52,237.32,456,12627,Nairobi,20409033,20,NAIROBI
HIGHWAY,702013,93,63.65,55.88,0.0,49.63,53.52,55.94,278.62,127,4523,KISUMU MUNICIPALITY,39702013,39,KISUMU
HIGHWAY ACADEMY,602173,37,81.21,82.45,0.0,76.05,74.24,70.4,384.35,3,20,BUNGOMA SOUTH,36602173,36,BUNGOMA
HIGHWAY EDUCATIONAL COMPL,401351,20,78.55,75.7,0.0,71.45,66.75,68.6,361.05,18,169,Nairobi,,,
HIGHWAY JUNIOR ACADEMY,201180,35,72.82,68.28,0.0,73.71,67.8,68.51,351.12,12,355,Nyandarua North,7201180,7,NYANDARUA
HIGHWAY VIEW ACAD,516156,15,62.06,66.06,0.0,63.2,66.4,61.06,318.78,17,1425,NAROK NORTH,32516156,32,NAROK
HIGHWAY VIEW PRI,235156,17,73.7,62.35,0.0,58.35,64.41,60.0,318.81,117,1424,RUIRU,11235156,11,KIAMBU
HILL FARM,202106,25,54.08,49.28,0.0,51.08,55.88,52.72,263.04,177,7181,NYERI CENTRAL,8202106,8,NYERI
HILL LIGHT ACAD,617426,16,59.5,68.56,0.0,57.87,60.68,63.81,310.42,59,1829,MUMIAS,,,
HILL MARK ACADEMY,215313,12,63.0,54.66,0.0,58.91,56.16,54.5,287.23,91,3471,KIPIPIRI,7215313,7,NYANDARUA
HILL POINT JUNIOR ACADEMY,719156,16,55.37,58.93,0.0,52.37,49.81,48.37,264.85,153,6818,SOUTH GUCHA,40719156,40,KISII
HILL SCHOOL,504023,40,58.02,54.17,0.0,55.1,54.87,57.27,279.43,77,4415,KITALE MUNICIPALITY,23504023,23,TRANSNZOIA
HILL SCHOOL,504023,40,58.02,54.17,0.0,55.1,54.87,57.27,279.43,77,4415,KITALE MUNICIPALITY,26535179,26,UASIN GISHU
HILL SCHOOL,504023,40,58.02,54.17,0.0,55.1,54.87,57.27,279.43,77,4415,KITALE MUNICIPALITY,37603023,37,KAKAMEGA
HILL SCHOOL,535179,145,76.05,70.0,0.0,66.33,65.94,65.28,343.6,22,533,WARENG,23504023,23,TRANSNZOIA
HILL SCHOOL,535179,145,76.05,70.0,0.0,66.33,65.94,65.28,343.6,22,533,WARENG,26535179,26,UASIN GISHU
HILL SCHOOL,535179,145,76.05,70.0,0.0,66.33,65.94,65.28,343.6,22,533,WARENG,37603023,37,KAKAMEGA
HILL SCHOOL,603023,211,82.95,78.36,0.0,76.64,72.55,73.94,384.44,1,19,KAKAMEGA CENTRAL,23504023,23,TRANSNZOIA
HILL SCHOOL,603023,211,82.95,78.36,0.0,76.64,72.55,73.94,384.44,1,19,KAKAMEGA CENTRAL,26535179,26,UASIN GISHU
HILL SCHOOL,603023,211,82.95,78.36,0.0,76.64,72.55,73.94,384.44,1,19,KAKAMEGA CENTRAL,37603023,37,KAKAMEGA
HILL VIEW ACADEMY,219122,13,62.23,70.07,0.0,64.23,66.46,59.84,322.83,64,1256,MUKURWEINI,,,
HILL WHEELER,102245,18,43.11,47.44,0.0,37.66,40.44,42.5,211.15,279,17603,KILIFI,4102245,4,KILIFI
HILLCREST ACA MACHEWA,503341,28,56.14,65.0,0.0,57.96,56.57,56.03,291.7,57,3063,TRANS NZOIA WEST,,,
HILLGATES ACAD,730326,10,55.0,40.6,0.0,54.3,50.5,47.3,247.7,363,10449,MBITA,41730326,41,HOMA BAY
HILLS ACADEMY NDALAT,540250,19,64.0,67.42,0.0,71.73,68.78,63.47,335.4,39,782,NANDI NORTH,29540250,29,NANDI
HILLS VIEW,537247,15,64.93,66.53,0.0,60.93,57.46,59.13,308.98,90,1892,NAIVASHA,27570247,27,NAKURU
HILLS VISION,230323,11,57.45,51.09,0.0,50.54,57.18,51.09,267.35,285,6355,KIKUYU,11230323,11,KIAMBU
HILLSIDE,213134,24,64.62,65.08,0.0,65.58,60.87,58.66,314.81,48,1616,NYANDARUA CENTRAL,7213134,7,NYANDARUA
